city,state,num_golf_courses,avg_rating,sum_ratings_count,avg_length_yards,state_golfable,score,rank
Woodbury,Minnesota,1,4.21,14,6699.0,0,0.26394321367810647,2721
Lockport,Illinois,3,4.11,1852,5790.7,0,0.26389145676666986,2722
Cape May Court House,New Jersey,5,4.07,790,5514.8,0,0.26382603384655073,2723
Snyder,Texas,2,4.18,8,3043.0,0,0.26357168484910853,2724
Cairo,Georgia,1,4.2,223,6694.0,0,0.2634520052145871,2725
Lima,New York,2,4.17,258,6404.5,0,0.2633859524809636,2726
Duxbury,Massachusetts,1,4.2,255,3501.0,0,0.26336210962896445,2727
Novato,California,2,4.17,267,6630.0,0,0.2633479825994602,2728
Conroe,Texas,4,4.11,173,5631.0,0,0.26333290212571614,2729
Shawnee,Kansas,2,4.17,91,6196.0,0,0.26331511472663444,2730
Venice,California,1,4.2,255,2496.0,0,0.26322632494146453,2731
Cameron,Missouri,1,4.2,94,5820.0,0,0.26322146924530004,2732
Hudson,Ohio,2,4.17,110,6619.5,0,0.2631137489004053,2733
Attica,New York,1,4.2,82,5866.0,0,0.263061728253971,2734
Saint John,Indiana,1,4.2,86,6921.0,0,0.2630232227510807,2735
Watertown,Connecticut,1,4.2,321,6915.0,0,0.26300114039377426,2736
Reading,Pennsylvania,5,4.06,1135,5284.8,0,0.2629881916597603,2737
West Chester,Pennsylvania,3,4.13,483,6755.3,0,0.2629833204433827,2738
Richmond,Indiana,3,4.14,23,6625.0,0,0.26296172390076983,2739
Asheboro,North Carolina,5,4.07,580,5827.2,0,0.2627443721232925,2740
Middletown,Delaware,3,4.11,1457,6813.3,0,0.2626494761145892,2741
Bermuda Dunes,California,1,4.2,20,,0,0.26258147792377096,2742
Saranac Lake,New York,1,4.2,10,6631.0,0,0.2625385948059968,2743
Stamford,Connecticut,3,4.14,217,6544.0,0,0.2625200253439225,2744
East Kingston,New Hampshire,1,4.2,5,,0,0.26251715324710967,2745
Enfield,Connecticut,1,4.2,5,3065.0,0,0.26251715324710967,2746
Chester,California,1,4.2,5,3105.0,0,0.26251715324710967,2747
Finleyville,Pennsylvania,1,4.2,5,0.0,0,0.26251715324710967,2748
Conneaut,Ohio,1,4.2,5,7470.0,0,0.26251715324710967,2749
Saugus,Massachusetts,1,4.2,5,3014.0,0,0.26251715324710967,2750
Grantham,New Hampshire,1,4.2,5,6731.0,0,0.26251715324710967,2751
Sealy,Texas,1,4.2,5,,0,0.26251715324710967,2752
Fort Dix,New Jersey,1,4.2,5,6389.0,0,0.26251715324710967,2753
West Point,Utah,1,4.2,5,6840.0,0,0.26251715324710967,2754
Houghton,Michigan,1,4.2,5,0.0,0,0.26251715324710967,2755
Andrews,Indiana,1,4.2,5,6096.0,0,0.26251715324710967,2756
Luray,Virginia,1,4.2,5,6499.0,0,0.26251715324710967,2757
Peosta,Iowa,1,4.2,5,6545.0,0,0.26251715324710967,2758
Greenville,Wisconsin,1,4.2,5,6912.0,0,0.26251715324710967,2759
Hephzibah,Georgia,1,4.19,481,6460.0,0,0.26241252215316135,2760
Bellingham,Massachusetts,3,4.11,1309,5453.3,0,0.26236815430486465,2761
Brunswick,Georgia,4,4.1,557,6847.7,0,0.2620869732232452,2762
Whittier,North Carolina,2,4.16,599,6099.0,0,0.2619167914845635,2763
Van Wert,Ohio,1,4.2,71,6378.0,0,0.26190811932441943,2764
Chapel Hill,North Carolina,5,4.05,1661,5860.2,0,0.26189542996718285,2765
Bryan,Texas,3,4.14,76,6685.3,0,0.26188620671663965,2766
Waterford,Wisconsin,1,4.19,500,6256.0,0,0.26184314882693227,2767
Old Hickory,Tennessee,3,4.14,74,6669.5,0,0.26177137082225155,2768
Collegeville,Pennsylvania,1,4.19,456,3047.0,0,0.2617538368587257,2769
Flint,Michigan,2,4.17,7,6594.0,0,0.26174449700608127,2770
Blackshear,Georgia,2,4.17,7,6678.5,0,0.2617408340373311,2771
Watertown,Wisconsin,2,4.17,5,6189.0,0,0.2617358941325262,2772
Caseyville,Illinois,1,4.18,578,7083.0,0,0.26167757464557106,2773
Fort Collins,Colorado,4,4.11,27,5014.2,0,0.2616349336062129,2774
Waterford,Pennsylvania,2,4.16,95,3181.0,0,0.26163006484874407,2775
Miami,Oklahoma,1,4.19,69,6960.0,0,0.2616154892633644,2776
Holland,Michigan,1,4.2,34,1200.0,0,0.2615772167886548,2777
Seattle,Washington,8,3.98,239,4563.7,0,0.26157244100250493,2778
Texarkana,Arkansas,3,4.14,30,5156.7,0,0.2614431313540452,2779
Moweaqua,Illinois,1,4.19,74,6350.0,0,0.26139483144725156,2780
Lexington,North Carolina,2,4.16,302,6257.0,0,0.2613331091366699,2781
Asheville,North Carolina,4,4.08,1141,6531.3,0,0.2613063096450082,2782
Washington,Utah,2,4.16,201,7029.0,0,0.2610294098034006,2783
Thousand Palms,California,1,4.19,180,2656.0,0,0.260977794058158,2784
Corvallis,Oregon,3,4.13,7,4662.0,0,0.26096322987066456,2785
Rockford,Tennessee,2,4.15,908,6650.5,0,0.26094223763628616,2786
Pickerington,Ohio,1,4.19,89,6757.0,0,0.26090862143641286,2787
Corpus Christi,Texas,4,4.1,74,4703.2,0,0.26082476550975164,2788
Madison,Pennsylvania,1,4.19,111,6847.0,0,0.260609214295516,2789
Davenport,Iowa,4,4.1,15,5377.5,0,0.2604787863648839,2790
AuGres,Michigan,1,4.19,4,3692.0,0,0.2604315636853323,2791
Cromwell,Connecticut,1,4.19,4,6820.0,0,0.2604315636853323,2792
Portland,Maine,1,4.19,117,6353.0,0,0.26037244416618055,2793
Aberdeen,North Carolina,1,4.18,397,7019.0,0,0.2602339839638581,2794
Isle Of Palms,South Carolina,2,4.15,657,6584.0,0,0.26019674934890374,2795
Yonkers,New York,2,4.13,1547,5911.5,0,0.2601691622995572,2796
Harrison,Ohio,2,4.16,17,6565.0,0,0.2601321546551054,2797
Nantucket,Massachusetts,2,4.16,74,3445.0,0,0.25997089358266834,2798
Rockledge,Florida,3,4.1,1383,6481.0,0,0.2596301891680603,2799
Lumberton,New Jersey,1,4.17,821,6002.0,0,0.25958202221998383,2800
Tukwila,Washington,1,4.17,890,4804.0,0,0.2595074341701258,2801
Bolingbrook,Illinois,2,4.15,531,4670.0,0,0.25932686097119895,2802
Albany,New York,4,4.1,15,6400.7,0,0.2593048234742588,2803
LaFayette,Georgia,1,4.18,38,6436.0,0,0.25920241753576445,2804
Meadow Vista,California,1,4.18,212,7114.0,0,0.25903323753503554,2805
Crittenden,Kentucky,1,4.18,55,5653.0,0,0.2587503188359806,2806
Weed,California,2,4.15,138,3484.5,0,0.25874881225517316,2807
Sheboygan,Wisconsin,5,4.06,55,6679.0,0,0.25870189087764717,2808
Terre Haute,Indiana,5,4.06,111,5886.4,0,0.2586444711496827,2809
Guilford,Connecticut,1,4.18,22,1319.0,0,0.25860880454732577,2810
Chickasha,Oklahoma,1,4.18,11,3171.0,0,0.25856163311777414,2811
Irvington,Virginia,1,4.18,11,6820.0,0,0.25856163311777414,2812
Lutz,Florida,3,4.07,2796,6933.7,0,0.2585222496470542,2813
Pearland,Texas,2,4.13,978,6923.0,0,0.2585116910232054,2814
Luck,Wisconsin,1,4.18,50,5819.0,0,0.2585038600895935,2815
Monroe,Georgia,3,4.07,2648,6495.0,0,0.25847813887899596,2816
Franklin,Indiana,2,4.15,271,3441.5,0,0.25845269553406985,2817
Red Hook,New York,1,4.18,47,6519.0,0,0.25834725890426125,2818
Paw Paw,Michigan,2,4.14,400,6384.5,0,0.2581333191596069,2819
Jasper,Indiana,3,4.11,296,4327.0,0,0.25801287405767215,2820
Livonia,Michigan,3,4.1,829,6148.7,0,0.2580032500683698,2821
University Place,Washington,3,4.12,136,5022.7,0,0.2579184950066183,2822
Windham,New Hampshire,1,4.17,292,6442.0,0,0.2578195549772291,2823
Pleasanton,Texas,1,4.17,249,6529.0,0,0.25772752475829996,2824
Bethlehem,Pennsylvania,3,4.11,192,6551.0,0,0.25769430713282043,2825
Titusville,Pennsylvania,1,4.18,13,0.0,0,0.2576842722413289,2826
Pasadena,California,4,4.05,1731,3991.7,0,0.25761412999993566,2827
London,Kentucky,2,4.15,38,6681.5,0,0.2575862717024312,2828
Everson,Washington,1,4.18,17,2825.0,0,0.25742798798843863,2829
Eastchester,New York,1,4.17,561,6009.0,0,0.2573252670953548,2830
Hudson,New Hampshire,3,4.12,20,5363.3,0,0.25709606125710427,2831
Loris,South Carolina,1,4.16,974,,0,0.2570370273594291,2832
Sun City,California,2,4.14,40,4997.0,0,0.2569604733259859,2833
Binghamton,New York,1,4.17,47,5634.0,0,0.25693743046676126,2834
Alhambra,California,1,4.14,1717,5478.0,0,0.2569365920725519,2835
Swanton,Ohio,1,4.17,122,6778.0,0,0.2569157607250678,2836
Camarillo,California,3,4.06,2596,6645.7,0,0.25682673322907024,2837
Mount Vernon,Ohio,3,4.1,536,6679.5,0,0.25673968430091937,2838
Powell,Ohio,4,4.07,469,6640.2,0,0.25666708616183237,2839
Cumberland Center,Maine,1,4.17,76,6567.0,0,0.2564997483833064,2840
Hayesville,North Carolina,2,4.12,1141,6621.5,0,0.25645323271792475,2841
Village Mills,Texas,1,4.17,27,6696.0,0,0.25623175954371286,2842
Dandridge,Tennessee,1,4.16,629,0.0,0,0.25612509573371944,2843
Grand Forks,North Dakota,3,4.11,7,5762.0,0,0.2560996882039979,2844
Scarborough,Maine,3,4.11,6,6069.7,0,0.2560953998922203,2845
Gladewater,Texas,2,4.13,341,6000.0,0,0.25597191845223927,2846
Portage,Wisconsin,2,4.14,182,4666.5,0,0.2559381762546296,2847
Palos Hills,Illinois,1,4.16,369,2838.0,0,0.25587081748409024,2848
Mount Laurel,New Jersey,3,4.1,341,5204.0,0,0.2558096569418224,2849
Scotch Plains,New Jersey,2,4.13,249,4452.5,0,0.25579840236246654,2850
Cambridge,Minnesota,1,4.17,120,6719.0,0,0.2557186081640128,2851
Nacogdoches,Texas,2,4.14,61,6403.5,0,0.2556364786545617,2852
Freehold,New York,1,4.17,144,6863.0,0,0.2555788223341709,2853
Mcchord Afb,Washington,1,4.16,494,6646.0,0,0.25555795989376767,2854
Rothbury,Michigan,1,4.17,76,6773.0,0,0.2555309046333064,2855
Ham Lake,Minnesota,1,4.17,118,6396.0,0,0.255463169977958,2856
Bolton,Massachusetts,3,4.11,133,5960.7,0,0.25539314048795275,2857
Kokomo,Indiana,3,4.11,65,6824.5,0,0.2553191003912549,2858
Coralville,Iowa,1,4.17,12,6315.0,0,0.2552627964295515,2859
Crosslake,Minnesota,1,4.17,6,,0,0.255237066558887,2860
Summertown,Tennessee,1,4.17,6,6432.0,0,0.255237066558887,2861
Aliso Viejo,California,1,4.17,6,3055.0,0,0.255237066558887,2862
Harpursville,New York,1,4.17,6,6008.0,0,0.255237066558887,2863
Frazee,Minnesota,1,4.17,6,5008.0,0,0.255237066558887,2864
Hurley,Mississippi,1,4.17,6,0.0,0,0.255237066558887,2865
Stockbridge,Georgia,1,4.17,6,,0,0.255237066558887,2866
Keswick,Virginia,1,4.17,5,6306.0,0,0.2552254523096096,2867
Stockton,Illinois,1,4.17,5,6755.0,0,0.2552254523096096,2868
Zionsville,Indiana,1,4.17,3,6805.0,0,0.2552168756860548,2869
Decatur,Alabama,1,4.17,2,6988.0,0,0.2552125873742773,2870
Holton,Kansas,1,4.17,2,2915.0,0,0.2552125873742773,2871
Alexandria,Virginia,5,4.03,744,4771.8,0,0.2551703131922891,2872
Atkinson,New Hampshire,2,4.13,61,6534.0,0,0.25468438021706175,2873
Muenster,Texas,1,4.16,49,6742.0,0,0.25467771396531597,2874
Perry,Michigan,1,4.16,49,6363.0,0,0.25467771396531597,2875
Norco,California,1,4.12,2045,6721.0,0,0.25466859364804534,2876
Angola,Indiana,4,4.07,242,6344.5,0,0.2544995930602331,2877
Smyrna,Georgia,2,4.11,1375,,0,0.25449585845509093,2878
Auburn,New York,2,4.13,16,6419.0,0,0.25449505384332793,2879
Holly Springs,Mississippi,1,4.16,8,7129.0,0,0.2544924869324418,2880
Anoka,Minnesota,2,4.13,361,6297.5,0,0.2544631787502877,2881
Bellville,Ohio,1,4.16,25,3722.0,0,0.25439213823265805,2882
Columbiana,Ohio,2,4.13,32,7033.0,0,0.25428122995676666,2883
Springfield,Missouri,7,3.98,27,5788.5,0,0.2542052461062129,2884
Harvard,Illinois,2,4.12,478,6858.0,0,0.2541774363844958,2885
Watertown,New York,3,4.1,24,6418.3,0,0.25415279783754735,2886
Ardmore,Oklahoma,3,4.1,34,6565.3,0,0.2540060976219881,2887
West Deptford,New Jersey,2,4.1,1431,6543.0,0,0.25373525219587634,2888
College Station,Texas,1,4.15,547,6479.0,0,0.2537250507304711,2889
Canandaigua,New York,2,4.13,76,6759.5,0,0.2536695400499731,2890
Marlton,New Jersey,3,4.08,946,6550.5,0,0.2535637015046614,2891
Lincoln,Nebraska,11,3.85,398,5967.6,0,0.2535160289707113,2892
Forest City,North Carolina,2,4.13,47,3041.0,0,0.25348381963342803,2893
White Lake,Michigan,2,4.11,867,6556.0,0,0.25343179497841195,2894
Fremont,Ohio,1,4.16,18,,0,0.25333158880021606,2895
Sturgeon Bay,Wisconsin,2,4.12,378,6488.5,0,0.25332258848800376,2896
Clermont,Florida,8,3.75,9925,6130.1,0,0.2532591293473399,2897
Cape Coral,Florida,4,3.98,4629,6720.0,0,0.2532285587808973,2898
Avella,Pennsylvania,1,4.15,192,5720.0,0,0.253216262861987,2899
Rocklin,California,2,4.1,1422,6700.0,0,0.2531815908273797,2900
Fall City,Washington,3,4.09,519,6007.7,0,0.25314929612570325,2901
North Canton,Ohio,2,4.12,484,6616.0,0,0.2529449403176601,2902
Wernersville,Pennsylvania,1,4.15,308,6271.0,0,0.25293282421566776,2903
Wallingford,Connecticut,2,4.12,512,6398.5,0,0.25288190945367806,2904
Bemidji,Minnesota,2,4.12,9,4359.5,0,0.252638473160886,2905
Shelbyville,Michigan,3,4.1,6,5905.0,0,0.25262558739222024,2906
Wilmington,North Carolina,7,3.97,256,6793.0,0,0.252514832003242,2907
Edmond,Oklahoma,7,3.97,272,5514.7,0,0.2524715074916806,2908
Essexville,Michigan,1,4.15,13,6557.0,0,0.25244520974132906,2909
Dayton,Pennsylvania,1,4.15,16,,0,0.2522701684266613,2910
Rome,Georgia,3,4.08,498,6329.0,0,0.25225061834921075,2911
Paris,Ohio,1,4.15,13,6172.0,0,0.2522228263038289,2912
Arvada,Colorado,3,4.08,404,5865.0,0,0.2520317067296334,2913
Gramling,South Carolina,1,4.14,729,6372.0,0,0.25197198284896133,2914
Fort Sill,Oklahoma,2,4.12,33,6655.0,0,0.25191010873729397,2915
Rockland,Maine,1,4.15,126,6121.0,0,0.25168378897217736,2916
Wescosville,Pennsylvania,1,4.14,336,6289.0,0,0.2516669866329355,2917
Tulsa,Oklahoma,6,3.99,637,6637.5,0,0.25148443701960554,2918
East China,Michigan,1,4.14,302,6928.0,0,0.25143512559500325,2919
Southport,North Carolina,6,4.0,126,6157.0,0,0.25136383584717736,2920
Saucier,Mississippi,2,4.11,521,7345.5,0,0.2513621981659247,2921
Brookings,South Dakota,2,4.12,10,6313.0,0,0.2513411989726633,2922
Milford,Connecticut,2,4.12,10,4417.0,0,0.2513411989726633,2923
Laveen,Arizona,3,4.05,2257,6740.0,0,0.25129125616152487,2924
Wake Forest,North Carolina,4,4.05,317,5737.2,0,0.25126111433416454,2925
Renton,Washington,2,4.12,23,6316.0,0,0.2512547595257699,2926
Simsbury,Connecticut,2,4.12,179,6665.5,0,0.25121279866304724,2927
Lancaster,Pennsylvania,3,4.09,21,4921.7,0,0.251186807902215,2928
Caledonia,New York,1,4.15,96,6554.0,0,0.25108861149385486,2929
Nowata,Oklahoma,1,4.15,18,2743.0,0,0.25099205755021603,2930
Moberly,Missouri,1,4.15,8,6236.0,0,0.2509491744324418,2931
Chula Vista,California,3,4.07,1102,6797.0,0,0.2508207089752722,2932
Waleska,Georgia,2,4.06,2861,7050.0,0,0.2507930606938362,2933
Camp Pendleton,California,1,4.14,263,,0,0.25065166268568384,2934
Mason,Ohio,5,4.01,709,6760.0,0,0.2506369281550795,2935
Supply,North Carolina,1,4.13,561,6836.0,0,0.25060504834535485,2936
Avon,Ohio,2,4.11,37,,0,0.2505376963594037,2937
Farmington,Connecticut,4,4.05,437,4926.5,0,0.2503337664349548,2938
New Prague,Minnesota,2,4.11,468,6295.0,0,0.25028762889172157,2939
LaPlace,Louisiana,1,4.14,339,6899.0,0,0.2502030571932678,2940
Colts Neck,New Jersey,4,4.04,905,6729.2,0,0.25014573478428725,2941
Pella,Iowa,1,4.14,21,6932.0,0,0.2500951412355484,2942
Leander,Texas,1,4.13,797,6654.0,0,0.250081357737326,2943
Smithville,Missouri,1,4.14,14,,0,0.2500651230531064,2944
Lincolndale,New York,1,4.14,7,6947.0,0,0.2500351048706645,2945
Oldsmar,Florida,1,4.14,7,,0,0.2500351048706645,2946
Orondo,Washington,1,4.14,7,7217.0,0,0.2500351048706645,2947
Dumas,Texas,1,4.14,7,6481.0,0,0.2500351048706645,2948
Nisswa,Minnesota,1,4.14,5,,0,0.2500171219971097,2949
Warsaw,Missouri,1,4.14,3,3083.0,0,0.2500085453735549,2950
Mount Holly,New Jersey,3,4.07,490,6042.0,0,0.2499083389383248,2951
Nahant,Massachusetts,1,4.14,120,1898.0,0,0.24989384035151285,2952
Fremont,Nebraska,3,4.08,164,4690.3,0,0.24981592221555277,2953
Willoughby,Ohio,5,4.01,714,5512.2,0,0.24954128127646683,2954
Danbury,Connecticut,2,4.1,635,6655.0,0,0.24951706992730055,2955
Canton,Georgia,3,4.04,1908,6786.3,0,0.24939917545537224,2956
Hastings,Minnesota,5,4.01,500,6455.8,0,0.2492410219310989,2957
Edenton,North Carolina,1,4.14,100,6392.0,0,0.24918879286596454,2958
Jonesborough,Tennessee,1,4.13,259,0.0,0,0.24914175943857417,2959
Ray,Michigan,3,4.08,95,4290.7,0,0.24909789297374402,2960
Saint Petersburg,Florida,4,4.04,439,5006.0,0,0.24888325048038457,2961
Santa Cruz,California,2,4.09,821,6315.5,0,0.24879405419915057,2962
Rifle,Colorado,1,4.13,137,6235.0,0,0.24874567915172907,2963
Alexandria,Louisiana,3,4.07,221,4640.7,0,0.2486951015076989,2964
Jamestown,Kentucky,1,4.14,22,6350.0,0,0.2486775545473258,2965
Three Forks,Montana,1,4.14,22,2974.0,0,0.2486775545473258,2966
Factoryville,Pennsylvania,1,4.14,59,6644.0,0,0.24866122208309033,2967
Fairfield,Ohio,2,4.11,27,4048.0,0,0.24854896855412956,2968
Aurora,Oregon,1,4.14,37,6931.0,0,0.24845750422398716,2969
Peabody,Massachusetts,1,4.13,52,6708.0,0,0.24841245390064834,2970
Copperopolis,California,1,4.13,235,6828.0,0,0.24830668370591616,2971
Kailua-Kona,Hawaii,2,4.07,1697,7091.0,0,0.24821357828491994,2972
Champaign,Illinois,1,4.13,35,1489.0,0,0.24808476353793218,2973
Blytheville,Arkansas,2,4.1,34,6954.5,0,0.24795374345532156,2974
Port Chester,New York,1,4.13,218,2924.0,0,0.2477680636557,2975
Plattsburg,Missouri,1,4.13,106,6201.0,0,0.24773292898662908,2976
Franklin,New Jersey,2,4.09,525,4760.5,0,0.24768586703803444,2977
Dunnellon,Florida,4,3.99,2645,5926.2,0,0.24759352266762202,2978
Mt. Prospect,Illinois,2,4.07,1379,6201.5,0,0.24755681967095064,2979
Sumter,South Carolina,3,4.07,182,6642.0,0,0.24748659568171288,2980
Lancaster,Ohio,2,4.1,225,6187.0,0,0.24747121678605852,2981
Snow Hill,Maryland,1,4.13,23,6634.0,0,0.24736934285910317,2982
Columbus,Texas,2,4.1,23,,0,0.24722975952576978,2983
North Truro,Massachusetts,1,4.13,108,2644.0,0,0.24721704154768384,2984
Brea,California,2,4.07,1341,3560.0,0,0.24718614210465872,2985
Lagrange,Georgia,2,4.1,11,3390.0,0,0.24717829978444075,2986
Roanoke,Texas,2,4.1,10,,0,0.24717401147266332,2987
Lompoc,California,2,4.1,103,6557.0,0,0.24715719946796352,2988
Franklinton,Louisiana,2,4.1,6,6563.5,0,0.24715685822555364,2989
Carmichael,California,1,4.12,545,6794.0,0,0.2470754887944162,2990
Chattanooga,Tennessee,7,3.95,99,5768.3,0,0.24703587955418704,2991
Appleton,Wisconsin,3,4.07,158,5096.0,0,0.2469280819282214,2992
Orland Park,Illinois,4,4.02,970,5255.5,0,0.2468048527060694,2993
Wolcott,Connecticut,1,4.12,327,2966.0,0,0.24670410838943863,2994
Goleta,California,2,4.09,271,3803.0,0,0.24660125803406976,2995
Pembroke,New Hampshire,1,4.12,129,6572.0,0,0.2464239039075096,2996
Hennessey,Oklahoma,1,4.12,40,6400.0,0,0.24626099415931932,2997
Middlesboro,Kentucky,1,4.13,9,3180.0,0,0.24623743149421926,2998
Salisbury,Maryland,1,4.12,32,6163.0,0,0.24622668766509997,2999
West Hartford,Connecticut,4,4.04,11,5007.7,0,0.24613897686777422,3000
Pope Valley,California,1,4.12,8,3057.0,0,0.24612376818244192,3001
Grenada,Mississippi,1,4.12,8,7015.0,0,0.24612376818244192,3002
Somers,Connecticut,1,4.12,8,6734.0,0,0.24612376818244192,3003
Franklin,Ohio,1,4.12,8,3005.0,0,0.24612376818244192,3004
Bellows Falls,Vermont,1,4.12,5,2892.0,0,0.24611090324710966,3005
North Palm Beach,Florida,1,4.12,233,7071.0,0,0.2460386383323612,3006
Soap Lake,Washington,1,4.12,26,6638.0,0,0.24602279904443544,3007
Geneva,Ohio,1,4.12,165,6812.0,0,0.24596578313149675,3008
Millington,Tennessee,4,4.02,783,6905.0,0,0.24588870277869204,3009
Cornelius,Oregon,1,4.11,461,6173.0,0,0.24578065466761284,3010
New Franken,Wisconsin,1,4.12,50,6572.0,0,0.24576772102709357,3011
Plymouth,Wisconsin,1,4.12,25,4600.0,0,0.245661388232658,3012
Huntsburg,Ohio,1,4.12,130,6641.0,0,0.24547389315678703,3013
Fremont,Michigan,2,4.09,51,3175.0,0,0.2454190353805376,3014
Feeding Hills,Massachusetts,3,4.03,1443,6347.0,0,0.24539528724970552,3015
Endicott,New York,2,4.09,37,7043.5,0,0.24530854979690364,3016
Clayton,Ohio,2,4.09,276,6847.5,0,0.24519806178045697,3017
Wilmington,California,1,4.11,465,3155.0,0,0.24512722541472257,3018
Four Oaks,North Carolina,1,4.11,563,6426.0,0,0.2451100127814097,3019
Woodstock,Georgia,4,4.0,1439,5673.3,0,0.2449583774921791,3020
Cincinnatti,Ohio,1,4.11,631,6205.0,0,0.24491658360727425,3021
Meriden,Connecticut,1,4.12,13,6606.0,0,0.24484517849132895,3022
Tunkhannock,Pennsylvania,1,4.12,111,5907.0,0,0.24483733929551607,3023
East Tawas,Michigan,1,4.12,9,6589.0,0,0.24482649399421924,3024
Edgerton,Wisconsin,2,4.09,186,5456.5,0,0.2448159855954892,3025
Port Jervis,New York,1,4.12,189,6093.0,0,0.24475756761415485,3026
Lafayette,Louisiana,4,4.02,608,6907.0,0,0.2446661304832686,3027
Chiefland,Florida,1,4.11,204,6495.0,0,0.24463196479081614,3028
Sun City Center,Florida,6,3.92,2269,4578.6,0,0.24458096840285407,3029
Hyde Park,Massachusetts,1,4.12,17,6357.0,0,0.24454361298843877,3030
Uhrichsville,Ohio,1,4.12,4,2506.0,0,0.2444981461853322,3031
Shelbyville,Kentucky,3,4.05,315,4844.7,0,0.2444340298981098,3032
Montague,New Jersey,1,4.11,480,6783.0,0,0.24432641790388382,3033
Crandall,Texas,1,4.11,182,7238.0,0,0.24431055943171284,3034
Alton,Illinois,4,4.01,902,5473.2,0,0.2442732573489548,3035
Westland,Michigan,1,4.12,63,0.0,0,0.2442140072052,3036
West Dundee,Illinois,1,4.11,106,6598.0,0,0.24420033523662898,3037
Cedar,Michigan,2,4.08,155,6813.0,0,0.24415035668038915,3038
Elkhorn,Nebraska,1,4.12,26,,0,0.2441009577944355,3039
Plymouth,Indiana,5,3.99,210,6622.0,0,0.24397765232814728,3040
Quincy,Washington,3,4.06,8,2976.3,0,0.2439536178699419,3041
Gypsum,Colorado,1,4.11,31,7052.0,0,0.24387871185332252,3042
Boonton,New Jersey,2,4.08,342,6752.0,0,0.24384285082651674,3043
Kutztown,Pennsylvania,2,4.08,360,6517.5,0,0.24383146746976014,3044
Anderson,South Carolina,4,4.01,1025,6574.2,0,0.24379384024445241,3045
Godfrey,Illinois,2,4.08,243,6378.5,0,0.24363545561680222,3046
Center Harbor,New Hampshire,1,4.11,309,5700.0,0,0.24356401627744514,3047
Weatherford,Texas,1,4.1,855,6653.0,0,0.2435553726329162,3048
Essex Junction,Vermont,2,4.08,10,5192.0,0,0.24352816100391328,3049
Clayton,Georgia,2,4.08,7,4155.5,0,0.2435189590373312,3050
Sandwich,Massachusetts,2,4.08,5,4796.0,0,0.24351038241377637,3051
Berlin,Massachusetts,1,4.11,116,2233.0,0,0.24336428085440312,3052
Newberry,South Carolina,1,4.11,255,6471.0,0,0.24333641119146449,3053
Hubbard,Ohio,2,4.08,171,6122.0,0,0.24330431795007793,3054
Norwood,North Carolina,1,4.11,27,6740.0,0,0.24316462110621298,3055
Brookings,Oregon,1,4.11,27,7200.0,0,0.24316462110621298,3056
Volant,Pennsylvania,1,4.11,18,6504.0,0,0.2431260263002162,3057
Perry Park,Kentucky,1,4.11,18,7242.0,0,0.2431260263002162,3058
Romulus,Michigan,1,4.11,218,6736.0,0,0.2431201642807,3059
Denison,Iowa,1,4.11,13,6317.0,0,0.24310830349132903,3060
Amesbury,Massachusetts,1,4.11,9,6129.0,0,0.2430874314942194,3061
Charleston,South Carolina,4,4.02,118,6566.0,0,0.24307048247795796,3062
Weirton,West Virginia,1,4.11,4,6632.0,0,0.24306839618533227,3063
Johnstown,Ohio,4,4.01,560,5730.5,0,0.2428224080023275,3064
Sandusky,Michigan,1,4.11,55,0.0,0,0.24280199789848073,3065
Euless,Texas,2,4.07,330,4807.0,0,0.24279819389768767,3066
Scituate,Massachusetts,1,4.11,93,6403.0,0,0.24277783718352247,3067
Springdale,Arkansas,1,4.11,54,2425.0,0,0.24266221802420315,3068
Newport News,Virginia,2,4.08,206,6955.0,0,0.2426551455810376,3069
Nicholasville,Kentucky,4,4.0,780,6625.5,0,0.2425160877652348,3070
Anderson,Indiana,5,3.99,89,6161.8,0,0.24242092560307957,3071
Elizabethtown,North Carolina,1,4.11,28,6925.0,0,0.24229390941799028,3072
Topsham,Maine,1,4.11,28,2679.0,0,0.24229390941799028,3073
Townsend,Massachusetts,1,4.11,66,6188.0,0,0.24223811526553216,3074
Garland,Texas,3,4.0,2331,4559.7,0,0.242236205920554,3075
Gettysburg,Pennsylvania,3,4.03,832,6484.3,0,0.24223620167036877,3076
Jackson,Missouri,1,4.11,95,6958.0,0,0.24218747630707735,3077
Griffin,Georgia,4,4.01,246,6726.3,0,0.24213538638546772,3078
Somerville,New Jersey,2,4.06,767,6567.0,0,0.24210666973816986,3079
Sebastian,Florida,2,4.05,1108,5202.5,0,0.24179066686677003,3080
Edwards,Colorado,5,3.99,12,4610.4,0,0.24171508809621817,3081
Niceville,Florida,3,4.02,1261,6807.3,0,0.24156069992288182,3082
Staples,Minnesota,1,4.1,29,6571.0,0,0.24148882272976765,3083
Commerce Charter Township,Michigan,1,4.1,276,6681.0,0,0.2414536294887904,3084
Bremerton,Washington,2,4.07,299,6485.5,0,0.24130786654508765,3085
Wrightstown,New Jersey,1,4.09,594,6700.0,0,0.24128628138400968,3086
Millersburg,Ohio,2,4.07,60,6379.0,0,0.2411321770615343,3087
Panama City,Florida,2,4.04,1855,7152.0,0,0.2410398998270023,3088
Novi,Michigan,1,4.1,215,,0,0.24103957372036766,3089
Jackson,New Hampshire,2,4.07,216,3853.5,0,0.24093709119881182,3090
